code;name;latitude;longitude;services
PC891;Nudo Estoril;-33.38433594;-70.53332114;C15
PC896;Las Tranqueras / Las Hualtatas;-33.38736016;-70.55266065;C11
PC897;Indiana / Las Hualtatas;-33.38853256;-70.55554116;C11
PC898;Tobago / Las Hualtatas;-33.3897131;-70.5584864;C11
PC899;G De Alderete / Las Hualtatas;-33.39148936;-70.5628185;C11
PC9;Bustos / Pedro De Valdivia;-33.44019026;-70.60716007;103-117-515N
PC90;Latadia / Manquehue Sur;-33.42747489;-70.56409778;216-C07
PC900;Waster Scott / Las Hualtatas;-33.39222541;-70.56523991;C11
PC901;Rafael Maluenda / Las Hualtatas;-33.39360049;-70.56989834;C11
PC902;Cerro Arenales / Cerro Colorado;-33.40060518;-70.57081998;C11
PC903;Rosario Norte / Cerro Colorado;-33.40178521;-70.57448622;C11
PC904;A De Córdova / Cerro Colorado;-33.40317661;-70.57783381;C11-C20
PC905;A De Córdova / Cerro Colorado;-33.40469072;-70.58145254;C11-C20
PC906;(M) Escuela Militar;-33.41406791;-70.58513899;C11-C15-C18-C20-C21N-C22
PC907;Rotonda Pie Andino;-33.32630513;-70.54248811;C10e-C12-C14-C17-C21N
PC908;Pedro Lira Urquieta / Camino Los Trapenses;-33.3302454;-70.54255756;C10e-C12-C14-C17-C21N
PC909;Cam Del Sembrador / Camino Los Trapenses;-33.33462521;-70.54426786;C10e-C12-C14-C17-C21N
PC91;Isabel La Católica / Manquehue Sur;-33.42587472;-70.56369264;216-C07
PC910;Golf De Manquehue / Camino Los Trapenses;-33.33689525;-70.54593031;C10e-C12-C14-C17-C21N
PC911;Golf De Manquehue / Camino Los Trapenses;-33.33757483;-70.54567371;C10e-C12-C14-C17-C21N
PC912;Cam Los Quillayes / Camino Los Trapenses;-33.33452329;-70.54376109;C10e-C12-C14-C17-C21N
PC913;La Represa / Camino Los Trapenses;-33.33049325;-70.54220739;C10e-C12-C14-C17-C21N
PC914;Rotonda Pie Andino;-33.32644358;-70.54223272;C10e-C12-C14-C17-C21N
PC915;Colegio Apoquindo;-33.34584171;-70.50779174;C13
PC916;Camino La Brisa / Camino De La Laguna;-33.34598555;-70.50336708;C13
PC917;Camino Del Sur / Camino De La Laguna;-33.34401591;-70.50217274;C13
PC918;Camino Del Sol / Camino De La Laguna;-33.3437261;-70.49928804;C13
PC919;Camino Del Sol / Camino De La Laguna;-33.34248899;-70.49567798;C13
PC92;A De Camargo / Manquehue Sur;-33.42122382;-70.56420075;216-C07
PC920;Camino Del Valle / Camino Del Sol;-33.34010605;-70.49659352;C13
PC921;Camino Del Chin / Camino Del Sol;-33.3378319;-70.50119624;C13
PC922;Camino Del Yunque / Camino Del Sol;-33.33906653;-70.50276466;C13
PC923;Cam Del Manantial / Camino Del Sol;-33.34134017;-70.50492046;C13
PC924;Camino Del Maillín / Camino Del Sol;-33.34323844;-70.50604913;C13
PC925;Colegio Apoquindo;-33.34567798;-70.50790711;C13
PC927;Los Militares Altura Del 4700;-33.41195572;-70.58104655;C14
PC928;Orinoco / Los Militares;-33.4108435;-70.57915532;C14
PC929;La Gloria / Los Militares;-33.40876471;-70.57738645;C14
PC93;Cristóbal Colón / Manquehue Sur;-33.41688164;-70.56454229;216-C07
PC930;A De Córdova / Los Militares;-33.40723642;-70.57416521;C14
PC931;Rosario Norte / Los Militares;-33.40669336;-70.57289734;C14
PC933;Manquehue / Cerro El Plomo;-33.40393297;-70.56939603;C14
PC934;Coronel Avendaño / Juan Xxiii;-33.38834072;-70.57148086;C14
PC935;Carmen Fariña / Juan Xxiii;-33.38591827;-70.57049124;C14
PC936;Rot Carol Urzúa / Juan Xxiii;-33.382644;-70.56911012;C14
PC938;Rotonda Carol Urzúa;-33.37952526;-70.56897885;C14
PC939;El Tranque / José Alcalde Délano;-33.36166456;-70.5441328;414e-C10e-C14
PC94;Martín De Zamora / Manquehue Sur;-33.41500725;-70.56514315;216-C07
PC941;Felipe Cubillos / José Alcalde Délano;-33.35750427;-70.53999702;406c-C08-C12-C17-C21N
PC942;Cerro La Campaña / José Alcalde Délano;-33.35745662;-70.54238197;C10e-C14
PC943;Manquehue -oriente / José Alcalde Délano;-33.36091271;-70.54439895;414e-C10e-C14
PC944;Eduardo Acevedo / Juan Xxiii;-33.38032772;-70.56899326;C14
PC945;Caribes / Juan Xxiii;-33.38327913;-70.56951928;C14
PC946;Joaquín Cerda / Juan Xxiii;-33.38536935;-70.57039536;C14
PC95;El Director / Manquehue Sur;-33.41287096;-70.56577154;216-C07
PC950;A De Córdova / Los Militares;-33.40672397;-70.573328;C14
PC951;Warren Smith / Los Militares;-33.40761676;-70.57546243;C14
PC952;Mall Parque Arauco;-33.40078001;-70.57906998;C15-C21N
PC953;Arturo Ureta / Pdte Kennedy;-33.4020575;-70.58214673;C15
PC954;Cam El Corregidor / El Rodeo;-33.35199109;-70.51382967;C17-C21N
PC955;Cam Ayuntamiento / El Rodeo;-33.35229888;-70.51595201;C17-C21N
PC956;La Dehesa / El Rodeo;-33.35265574;-70.51848358;C17-C21N
PC96;Los Militares / Manquehue Norte;-33.40543373;-70.56839076;216-C07
PC964;Cerro Colorado / Rosario Norte;-33.40218386;-70.57576218;C20
PC965;A Vespucio -norte / Cerro Colorado;-33.40681475;-70.58602873;C11-C20
PC966;Lo Barnechea / El Rodeo;-33.35110643;-70.507227;426-430-C17-C21N
PC967;Los Patos / Lo Barnechea;-33.35869314;-70.50631533;C21N
PC968;Gómez / Lo Barnechea;-33.36101159;-70.50551699;C21N
PC969;Los Patos / Lo Barnechea;-33.35901133;-70.50610587;C21N
PC97;Pdte Riesco / Manquehue Norte;-33.40260715;-70.56940445;216-417e-C07-C14
PC970;Maira / Lo Barnechea;-33.35638487;-70.50701708;C21N
PC971;El Rodeo / Lo Barnechea;-33.35118456;-70.50673402;C17
PC972;Cam El Huinganal / El Rodeo;-33.35141486;-70.5100478;C17
PC973;Francisco Bilbao / Las Amapolas;-33.43517507;-70.58834089;D16
PC975;Portal La Reina;-33.42875975;-70.54070591;518-D08
PC976;Parque Padre Hurtado;-33.42997285;-70.5482994;518-D08
PC977;Rotonda Tomás Moro;-33.43022817;-70.55384316;518-D08
PC978;(M) Francisco Bilbao;-33.43234131;-70.58426652;412-418-429-432N-D08
PC979;Regina Pacis / Jaime Guzmán E;-33.44685813;-70.59433076;D09
PC98;Pdte Kennedy / Manquehue Norte;-33.40003453;-70.57030436;216-C07-C14
PC980;Holanda / Jaime Guzmán E;-33.4454378;-70.596779;D09
PC987;Renato Zanelli / Echeñique;-33.44263602;-70.59374791;D09-D09N-D18
PC988;Holanda / El Aguilucho;-33.44285457;-70.59638743;D09-D09N-D18
PC989;Los Leones / El Aguilucho;-33.44315269;-70.59914676;D09-D18
PC99;Las Hualtatas / Manquehue Norte;-33.39494635;-70.57186854;216-C07-C11-C14
PC995;J Miguel Claro / Santa Isabel;-33.44557384;-70.61689813;D18
PC996;José M Infante / Santa Isabel;-33.44489379;-70.61925214;D18
PC997;Salvador / Santa Isabel;-33.44560742;-70.622611;D18
PC998;Italia / Santa Isabel;-33.44610823;-70.62499775;D18
PC999;Marín / Condell;-33.44447404;-70.62651634;D18
PD1;F González Urzúa / Departamental;-33.50944788;-70.59482121;102-107-108-212-224
PD10;(M) Est Nacional;-33.46201709;-70.60627167;103-114-117-515N
PD100;Umce;-33.46188905;-70.59803823;104-212-224-325
PD1000;Pasaje 4 / Andacollo;-33.45476709;-70.53649647;D08
PD1001;Nva Larraín / Andacollo;-33.45259652;-70.53626453;D08
PD1002;Príncipe De Gales / Valenzuela Llanos;-33.44224569;-70.53461903;412-432N-D02-D08-D15
PD1003;C Silva Vildósola / Valenzuela Llanos;-33.44084088;-70.53372296;D08-D15
PD1004;23 De Febrero / Padre Hurtado;-33.43799351;-70.53643734;D08
PD1005;V Puelma / Padre Hurtado;-33.43515207;-70.5372155;D08
PD1006;V Puelma / Padre Hurtado;-33.43368407;-70.5377812;D08
PD1007;Parque Padre Hurtado;-33.43000095;-70.54749322;518-D08
PD1008;Portal La Reina;-33.42916042;-70.53966969;518-D08
PD1009;V Puelma / Padre Hurtado -sur;-33.43321742;-70.53832153;D08
PD101;Castillo Velasco / José P Alessandri;-33.45932942;-70.59791594;104-212-224-325
PD1010;Helsby / Padre Hurtado;-33.4354032;-70.53732749;D08
PD1011;23 De Febrero / Padre Hurtado;-33.43747557;-70.53675091;D08
PD1013;Echeñique / Valenzuela Llanos;-33.44297612;-70.53535263;412-432N-D02-D08-D15
PD1014;Fray Jorge / Valenzuela Llanos;-33.44593618;-70.53737346;412-432N-D02-D08
PD1015;Llacolén / Valenzuela Llanos;-33.44804672;-70.53880924;412-432N-D02-D08
PD1016;Laureano Guevara / Valenzuela Llanos;-33.44983479;-70.54006726;412-432N-D02-D08
PD1017;Quillagua / Mamiña;-33.45678628;-70.53365941;403-422-D08
PD1018;Talinay / Quillagua;-33.45867867;-70.53377881;D01-D08
PD1019;Camarones / Talinay;-33.45912347;-70.53208667;412-432N-D08-D15
PD1020;Calle 1 / José Arrieta;-33.46519209;-70.53215041;513-D08-D10-D11
PD1021;Valle Hermoso / Quebrada Camarones;-33.46662258;-70.53388647;D08-D09-D09N
PD1022;Lago O'higgins / Quebrada Camarones;-33.4697329;-70.53542625;D08-D09-D09N
PD1023;Las Parcelas / Quebrada Camarones;-33.47255513;-70.53619702;D08-D09-D09N
PD1024;Tagua Tagua / Jacarandá;-33.47464823;-70.53685812;D08-D09-D09N
PD1025;Grecia / Jacarandá;-33.4766611;-70.53744251;D08-D09-D09N
PD1027;Comb De Iquique / José Arrieta;-33.46422159;-70.53551197;513-517-D09-D09N-D10-D11
PD1028;Consistorial / José Arrieta;-33.46329782;-70.53873441;513-517-D09-D09N-D10-D11
PD1029;Laura Rodríguez / José Arrieta;-33.46281492;-70.54130823;513-D01-D09-D09N-D11
PD103;Irarrázaval - Macul;-33.45448231;-70.5982466;104-212-224
PD1030;De Lo Arrieta / José Arrieta;-33.4631189;-70.54297063;227-513-D09-D09N-D11
PD1031;Homecenter La Reina;-33.46325498;-70.5465238;227-513-D09-D09N-D11
PD1032;Gral Gorostiaga / Battle Y Ordóñez;-33.45304284;-70.58251276;D09
PD1033;Montenegro / Battle Y Ordóñez;-33.45152176;-70.5850994;D09
PD1034;Pedro Torres / Battle Y Ordóñez;-33.45006766;-70.58808522;D09
PD1035;Simón Bolivar / Battle Y Ordóñez;-33.44869602;-70.59096487;D09
PD1036;Hernán Cortés / Jaime Guzmán E;-33.44591038;-70.59649721;D18
PD1037;Regina Pacis / Jaime Guzmán E;-33.4468261;-70.59471745;D09-D18
PD1038;Simón Bolivar / Jaime Guzmán E;-33.44827718;-70.59197922;D09-D18
PD1039;Pedro Torres / Battle Y Ordóñez;-33.44988795;-70.58873819;D09
PD104;Alonso De Ercilla / Chile España;-33.45207499;-70.59820243;104-212
PD1040;Montenegro / Battle Y Ordóñez;-33.45143511;-70.58552815;D09
PD1041;Gral Gorostiaga / Battle Y Ordóñez;-33.45302151;-70.58277057;D09
PD1042;Homecenter La Reina;-33.46354522;-70.54566816;D09-D09N-D11
PD1043;Capilla De Lo Arrieta / José Arrieta;-33.46357824;-70.54374272;513-D09-D09N-D11
PD1044;Camino Peñalolén / José Arrieta;-33.46295543;-70.54161199;513-D09-D09N-D11
PD1045;Consistorial / José Arrieta;-33.46339059;-70.53925252;513-517-D01-D09-D09N-D11
PD1046;Quebrada De Suca / José Arrieta;-33.4642425;-70.5360073;513-517-D01-D09-D09N-D10-D11
PD1047;Qda De Camarones / José Arrieta;-33.46500601;-70.53334151;513-517-D09-D09N-D10-D11
PD1053;Los Torneros / Las Torres;-33.50302344;-70.57322775;508-D10
PD1057;Lago O'higgins / Consistorial;-33.46904361;-70.54082667;D01-D10
PD1058;Valle Hermoso / Consistorial;-33.46529512;-70.53984572;D01-D10
PD1059;José Arrieta / Consistorial;-33.46348262;-70.53910351;D01-D10
PD106;Hernán Cortés / General Artigas;-33.44658398;-70.5988117;104-212
PD1060;Calle 1 / Dip Laura Rodríguez;-33.46101257;-70.54120101;517-D01
PD1061;Talinay / Dip Laura Rodríguez;-33.45868913;-70.54093395;517-D01
PD1062;Toconao / Talinay;-33.45884013;-70.536762;412-432N-D01-D15
PD107;Irarrázaval - Macul;-33.45533164;-70.59812232;104-212-224
PD1079;Laura Rodríguez / Talinay;-33.45841163;-70.54076765;412-432N-D01-D15
PD108;Sucre / Manuel Montt;-33.44858401;-70.61358677;106-126-D09-D09N-D18
PD1080;Calle 1 / Dip Laura Rodríguez;-33.46079457;-70.54132627;227-517-D01
PD1081;Pasaje 7 / Dip Laura Rodríguez;-33.46228942;-70.54150336;227-517-D01
PD1082;Valle Hermoso / Consistorial;-33.46504253;-70.53985201;D01-D10
PD1083;Lago O'higgins / Consistorial;-33.46855726;-70.54077502;D01-D10
PD1084;Las Parcelas / Consistorial;-33.47145131;-70.54156875;D01-D10
PD109;Cirujano Videla / Manuel Montt;-33.45087237;-70.61306973;106-126
PD1092;Arboretum Sur / Álvaro Casanova;-33.47418621;-70.52461443;D02-D11-D18
PD1093;Las Vertientes / Álvaro Casanova;-33.46994937;-70.52373316;D02-D11-D18
PD1094;Pasaje José Arrieta / José Arrieta;-33.46732347;-70.52459107;D11
PD1095;Caballero De La Montaña / José Arrieta;-33.46655936;-70.52732157;D11
PD1096;Las Perdices / José Arrieta;-33.46586149;-70.52979494;D11
PD1097;Limarí / M Sánchez Fontecilla;-33.46122204;-70.55187825;D11
PD1098;El Molle / Limarí;-33.45902447;-70.55164542;D11
PD1099;Talinay / Limarí;-33.45795502;-70.55134663;D11
PD11;Liceo Diego Portales;-33.46460041;-70.60665289;103-114-117-515N
PD110;Irarrázaval / Manuel Montt;-33.45296125;-70.61263504;106-126
PD1100;Vicente Bourquet / Talinay;-33.45773995;-70.55267694;D11
PD1101;Pepe Vila / Pepe Vila;-33.45676699;-70.55259504;D11
PD1102;Heriberto Ortíz / Pepe Vila;-33.45474544;-70.55198878;D11
PD1103;Los Corcolenes / Pepe Vila;-33.45237306;-70.55131176;D11
PD1105;Los Corcolenes / Pepe Vila;-33.45210122;-70.5514145;D11
PD1106;Los Prunos / Pepe Vila;-33.45434764;-70.55206776;D11
PD1107;G Casas Cordero / Pepe Vila;-33.45678273;-70.55277822;D11
PD1108;El Molle / Pepe Vila;-33.45862638;-70.55318767;D11
PD1109;José Arrieta / M Sánchez Fontecilla;-33.46112986;-70.55203801;D11
PD111;Mons Eyzaguirre / Dublé Almeyda;-33.4547388;-70.61394823;227-325-403-422-505-508-513-514-D02-D03
PD1110;José Arrieta / M Sánchez Fontecilla;-33.46236713;-70.55117776;D11
PD1111;José Arrieta Altura Del 9800;-33.46681606;-70.52698174;D11
PD1112;Álvaro Casanova / José Arrieta;-33.46775717;-70.52379163;D11
PD1113;Quebrada De Tana / Álvaro Casanova;-33.47189999;-70.52425155;D02-D11-D18
PD1114;Diag Las Torres / Álvaro Casanova;-33.47642417;-70.52523475;D02-D11-D18
PD1116;(M) Príncipe De Gales;-33.44007134;-70.57283257;216-219e-712-712N
PD112;Campos De Deportes / Dublé Almeyda;-33.45524723;-70.60952505;106-126-227-325-403-422-505-508-513-514-D02-D03
PD1120;Nicomedes Guzmán / Estadio Colo Colo;-33.50388561;-70.61416035;D13
PD1121;Nicomedes Guzmán / Estadio Colo Colo;-33.50409467;-70.61195745;D13
PD1122;José Caroca / Estadio Colo Colo;-33.50418967;-70.6108935;D13
PD1123;Jorge Quevedo / Estadio Colo Colo;-33.50433996;-70.60904473;D13
PD1124;Marathon / Estadio Colo Colo;-33.50479927;-70.60700791;D13
PD1125;Benito Rebolledo / Marathon;-33.50219262;-70.60564645;D13
PD1128;Los Cohetes / Pedro De Valdivia;-33.49299266;-70.60644528;D13
PD113;Crescente Errázuriz / Campos De Deportes;-33.4582826;-70.60981785;106-126-508
PD1130;Castillo Urizar / Escuela Agrícola;-33.49070358;-70.60910455;D10
PD1132;Los Olmos / Marathon;-33.48090527;-70.612916;D13
PD1133;Los Espinos / Marathon;-33.47743002;-70.61316366;D13
PD1134;Rodrigo De Araya / Marathon;-33.47488411;-70.61337474;D13
PD1135;Calle 14 / Carlos Dittborn;-33.46556866;-70.61541865;D13
PD1136;Los Jazmines / Carlos Dittborn;-33.4659038;-70.61807184;D13
PD1137;Obispo Orrego / Carlos Dittborn;-33.46613334;-70.61983;D13
PD1138;Lo Encalada / Carlos Dittborn;-33.46637794;-70.62181441;D13
PD114;Grecia / Campos De Deportes;-33.4615765;-70.61034141;106-126-508
PD1143;Suárez Mujica / San Eugenio;-33.45928634;-70.62619043;D13
PD1149;José Ananías / Marathon;-33.47815472;-70.61360756;D13
PD115;(M) Est Nacional;-33.46214604;-70.6088456;506-506e-506v-507-507c-510-511-516-519
PD1150;Domingo Arteaga / Marathon;-33.48049283;-70.61342492;D13
PD1151;Aysén / Marathon;-33.48288503;-70.61324328;D13
PD1152;Los Tuliperos / Marathon;-33.48763291;-70.61222276;D13-D14
PD1153;Escuela Agrícola / Marathon;-33.49080231;-70.61191556;D14
PD1154;Castillo Urizar / Escuela Agrícola;-33.49091074;-70.60981875;D10-D13
PD1155;Pedro De Valdivia / Escuela Agrícola;-33.49068007;-70.60674699;D10-D13
PD1157;Joaquín Rodríguez / Pedro De Valdivia;-33.49390965;-70.60666673;D13
PD1158;Mons C Casanueva / La Aguada;-33.49535629;-70.60776983;D13
PD116;Los Tres Antonios;-33.46339755;-70.60343504;506-506v-507-507c-510-511-516-519
PD1161;E Fernández / Departamental;-33.50885555;-70.60298128;102-103-107-108-117-212-224
PD1162;2 Poniente / Quilín;-33.4852403;-70.61104836;D14
PD1163;Castillo Urizar / Quilín;-33.48506684;-70.60912943;D14
PD1164;Pedro De Valdivia / Quilín;-33.48504932;-70.60630935;D14
PD1165;Los 3 Antonios / Quilín;-33.48504193;-70.60479171;D14
PD1166;Exequiel Fernández / Quilín;-33.48484511;-70.60188223;D14
PD1167;Punta De Rieles;-33.48518987;-70.59962846;D14
PD1168;Premio Nobel / Quilín;-33.48544428;-70.59738377;D14
PD1169;Paipote / Quilín;-33.4856282;-70.59570819;D14
PD1170;Padre M Chaparro / Quilín;-33.48602468;-70.59222839;D14
PD1171;El Líbano / Quilín;-33.48629659;-70.59001626;D14
PD1172;Ramón Cruz Montt / Quilín;-33.48711289;-70.58613508;D14-D16
PD1173;El Líbano / Quilín;-33.48632152;-70.58947859;D14-D16
PD1174;Federico Lathrop / Los Plátanos;-33.48262151;-70.59107913;D14
PD1175;Brown Sur / Los Plátanos;-33.48229693;-70.59528118;D14
PD1176;Municipalidad De Macul;-33.48214256;-70.59886213;D14
PD1177;Exequiel Fernández / Los Plátanos;-33.48206607;-70.60129296;D14
PD1178;Las Dalias / Los Plátanos;-33.48201151;-70.60272331;D14
PD1179;Pedro De Valdivia / Los Plátanos;-33.4818915;-70.60572371;D14
PD1180;Gral Oscar Bonilla / Quilín;-33.48497644;-70.60706138;D14
PD1181;Castillo Urizar / Quilín;-33.48497115;-70.6088586;D14
PD1182;2 Poniente / Quilín;-33.48508179;-70.61075484;D14
PD1183;Marathon / Quilín;-33.48520478;-70.61239301;D14
PD1184;Los Pellines / Escuela Agrícola;-33.49113918;-70.61444039;D10-D14
PD1185;(M) Camino Agrícola;-33.49145741;-70.61700794;D10-D14
PD1187;Toconao / Talinay;-33.45875383;-70.53644845;412-432N-D01-D15
PD1188;Los Ceramistas / Jorge Alessandri;-33.455639;-70.54471016;D15
PD1189;Los Hilanderos / Jorge Alessandri;-33.45342819;-70.54408998;D15
PD1199;John Jackson / Príncipe De Gales;-33.43834618;-70.56591712;412-432N-D18
PD12;Liceo Pedro De Valdivia;-33.46843255;-70.60670209;103-114-117-515N
PD1200;Club De Campo Banco Central;-33.43810349;-70.56941945;412-432N-D18
PD1201;Las Arañas / Príncipe De Gales;-33.4379574;-70.57169724;412-432N-D18
PD1202;Loreley / La Cañada;-33.4419848;-70.56772517;412-432N-D18
PD1204;Monseñor Edwards / La Cañada;-33.44172714;-70.56241726;412-432N-D18
PD1211;Los Hilanderos / Jorge Alessandri;-33.45282382;-70.54410079;D15
PD1212;Los Ceramistas / Jorge Alessandri;-33.45507056;-70.54473235;D15
PD1213;Talinay / Jorge Alessandri;-33.45782949;-70.54551291;D15
PD1215;Valle Hermoso / Río Claro;-33.46719124;-70.53165833;505-510-513-517-D15
PD1217;Socaire / Juan Moya;-33.46958662;-70.58923751;D16
PD1218;Tamaya / Juan Moya;-33.46780665;-70.58879612;D16
PD1219;Centro De Salud Salvador Bustos;-33.46582887;-70.5883081;D16
PD1220;Dr A Andrade / Juan Moya;-33.46411174;-70.58788942;D16
PD1221;Juan Moya / Juan Moya;-33.46171129;-70.58730767;D16
PD1222;Castillo Velasco / Juan Moya;-33.45977831;-70.58684206;D16
PD1223;Dublé Almeyda / Juan Moya;-33.45814204;-70.58644643;D16
PD1236;Quebrada De Macul / Las Perdices;-33.50893275;-70.54293294;D17
PD1237;Quilín / Las Perdices;-33.50151352;-70.54342561;D17
PD1238;Consistorial / Quilín;-33.50063219;-70.54828628;D17-D17v
PD1240;El Embalse / Consistorial;-33.49576214;-70.55118116;D17-D17v
PD1241;El Embalse / Consistorial;-33.49406277;-70.55077412;D17-D17v
PD1242;Biarritz / Consistorial;-33.49112223;-70.55009742;D17-D17v
PD1243;El Paseo / Quilín;-33.49850764;-70.5637812;D17-D17v
PD1244;Mar Tirreno / Quilín;-33.49055024;-70.57613419;D17-D17v
PD1245;Hacienda Macul / Quilín;-33.49184411;-70.5736713;D17-D17v
PD1246;El Paseo / Quilín;-33.49864483;-70.56434341;D17-D17v
PD1247;Tobalaba / Quilín;-33.49906601;-70.56098177;D17-D17v
PD1248;Quilín -norte / Consistorial;-33.49343889;-70.55090292;D17-D17v
PD1249;Quilín / Consistorial;-33.49975313;-70.55223191;D17-D17v
PD1250;Ensenada / Quilín;-33.50063637;-70.54867387;D17-D17v
PD1253;Cam Del Convento / Macul Alto;-33.51331978;-70.53825221;D17
PD1254;Óscar Castro / Príncipe De Gales;-33.44103437;-70.53776029;412-432N-D02-D18
PD1255;Príncipe De Gales Altura Del 8700;-33.44067132;-70.54085193;412-432N-D02-D18
PD1256;Carlos Ossandón / Príncipe De Gales;-33.44041835;-70.54306341;412-432N-D02-D18
PD1257;Príncipe De Gales Altura Del 8200;-33.4400346;-70.54635901;412-432N-D18
PD1258;C Silva Vildósola / Príncipe De Gales;-33.4396525;-70.54951477;412-432N-D18
PD1259;Salvador Izquierdo / Príncipe De Gales;-33.43875967;-70.55886809;412-432N-D18
PD1260;Monseñor Edwards / Príncipe De Gales;-33.43864149;-70.56109263;412-432N-D18
PD1261;Rosita Renard / Echeñique;-33.44612568;-70.57401763;D18
PD1262;Hamburgo / Echeñique;-33.44630818;-70.57668884;D18
PD1263;Coventry / Echeñique;-33.4464836;-70.58061858;D18
PD1264;Montenegro / Echeñique;-33.44662475;-70.58439711;D09-D09N-D18
PD1265;Pedro Torres / Echeñique;-33.44592749;-70.5874396;D09-D09N-D18
PD1266;Eliécer Parada / Echeñique;-33.44457762;-70.59002907;D09-D09N-D18
PD1267;Ricardo Lyon / Sucre;-33.44822752;-70.60213378;D09-D09N-D18
PD1268;Pedro De Valdivia / Sucre;-33.44860275;-70.60519593;D09-D09N-D18
PD1269;Hernán Cortés / Sucre;-33.44851336;-70.61000307;D09-D09N-D18
PD1270;Manuel Montt / Sucre;-33.44882584;-70.61302108;D18
PD1271;J Miguel Claro / Sucre;-33.44927391;-70.61600934;D18
PD1272;José M Infante / Sucre;-33.44955451;-70.61800478;D18
PD1273;Salvador / Sucre;-33.45017179;-70.62114685;D18
PD1274;Condell / Sucre;-33.4506615;-70.62438341;D18
PD1277;Pedro Torres / Simón Bolívar;-33.44854591;-70.58860614;D09-D09N-D18
PD1278;Montenegro / Simón Bolívar;-33.44850744;-70.58527047;D09-D09N-D18
PD1279;Gral Gorostiaga / Simón Bolívar;-33.44842852;-70.58297759;D09-D09N-D18
PD1280;Juan Fco González / Simón Bolívar;-33.44831421;-70.57992025;D09-D09N-D18
PD1281;Hamburgo / Simón Bolívar;-33.44821457;-70.57712138;D09-D09N-D18
PD1282;H Covarrubias / Simón Bolívar;-33.44812621;-70.57413983;D09-D18
PD1283;Ossa / Simón Bolívar;-33.44807987;-70.57210575;D09
PD1284;S Izquierdo / Aguas Claras;-33.43948082;-70.55674037;412-432N-D18
PD1285;D De La Vega / Príncipe De Gales;-33.43976635;-70.54978572;412-432N-D18
PD1286;Príncipe De Gales Altura Del 8200;-33.44021074;-70.54597488;412-432N-D18
PD1287;Carlos Ossandón / Príncipe De Gales;-33.44051298;-70.54343082;412-432N-D18
PD1288;Príncipe De Gales Altura Del 8700;-33.44077497;-70.5412195;412-432N-D02-D18
PD1289;P Subercaseaux / Príncipe De Gales;-33.44107752;-70.53864314;412-432N-D02-D18
PD1290;V Llanos / Príncipe De Gales;-33.44192785;-70.5347963;412-432N-D02-D08-D18
PD1291;Hospital De Carabineros;-33.45104662;-70.61007141;D09-D09N-D18
PD1293;Pedro De Valdivia / Simón Bolívar;-33.45047338;-70.60559618;D09-D09N-D18
PD1294;Ricardo Lyon / Simón Bolívar;-33.45004309;-70.60260825;D09-D09N-D18
PD1295;Suecia / Simón Bolívar;-33.44976974;-70.60073132;D09-D09N-D18
PD1296;Chile España / Simón Bolívar;-33.44937706;-70.5983143;D09-D09N-D18
PD1297;Jorge Washington / Simón Bolívar;-33.44876028;-70.59438708;D09-D09N-D18
PD1298;Brown Norte / Simón Bolívar;-33.44855972;-70.59174771;D09-D09N-D18
PD1299;San Lucas / Ramón Cruz;-33.48996598;-70.58728494;D10
PD13;Velódromo;-33.46986737;-70.60663173;103-114-117-515N
PD130;(M) Macul;-33.50815358;-70.59027602;106-126-212-224-225-D16
PD1300;El Líbano / Ramón Cruz;-33.49136938;-70.59036731;D10
PD1301;Augusto Winter / Arturo Gonzálvez;-33.49125605;-70.59357269;D10
PD1302;Armando Moock / Arturo Gonzálvez;-33.49108562;-70.59770263;D10
PD1303;Victor Dgo Silva / Armando Moock;-33.4930442;-70.59827679;D10
PD1304;Macul / Víctor Domingo Silva;-33.49313712;-70.59946247;D10
PD1305;Exequiel Fernández / Escuela Agrícola;-33.4901892;-70.60147478;114-D10
PD1306;Concejo De Mieres / Escuela Agrícola;-33.49030228;-70.60040055;114-D10
PD1307;Armando Moock / Luis Valenzuela;-33.48979797;-70.59824942;D10
PD1308;Paipote / Luis Valenzuela;-33.48986941;-70.59620576;D10
PD1309;Arturo Gordon / Luis Valenzuela;-33.49000319;-70.59281784;D10
PD1310;El Líbano / Luis Valenzuela;-33.49007496;-70.59074188;D10
PD1311;Ramón Cruz Montt / Luis Valenzuela;-33.48968676;-70.58725831;D10
PD1312;Quilín / Ramón Cruz;-33.48733995;-70.58601006;D10
PD1315;Manuel A Matta / Vicuña Mackenna;-33.45597747;-70.6295607;227
PD1317;Marathon / Rodrigo De Araya;-33.47474682;-70.61422233;511
PD1319;Til Til / Rodrigo De Araya;-33.4747927;-70.61900113;511
PD1322;Tobalaba - Grecia;-33.4732534;-70.55612815;506-506e-506v-507-507c-511-519
PD1323;Consistorial / Grecia;-33.47576735;-70.54404499;506-506e-506v-507-507c-511-519
PD1324;(M) Irarrázaval;-33.45268045;-70.62859531;D13
PD133;Los Soldadores / San Luis De Macul;-33.50706477;-70.5724289;106-514-514c-515N-D16-D20
PD134;Pasaje Fresia / San Luis De Macul;-33.50757359;-70.56857336;106-514-514c-515N-D16-D20
PD1346;Sn Luis De Macul / Los Cerezos;-33.50696664;-70.57518302;106
PD1347;Los Matriceros / Los Cerezos;-33.50910634;-70.57570625;106
